290.387	514.627	9
145.644	416.086	9
494.614	607.852	9
502.648	432.779	9
756.646	158.188	9
233.36	731.476	9
331.564	765.287	9
285.215	346.291	9
460.898	367.455	9
512.531	701.878	9
623.58	42.127	9
34.2363	161.569	9
637.272	170.336	9
523.228	717.386	9
359.89	614.856	9
186.053	623.33	9
330.876	313.185	9
218.558	97.3398	9
164.529	689.038	9
485.534	174.751	9
95.6046	684.895	9
129.692	459.255	9
636.806	394.135	9
751.73	390.591	9
741.866	589.988	9
301.261	578.792	9
612.26	367.708	9
718.785	465.484	9
525.693	559.487	9
393.416	106.525	9
378.388	609.547	9
707.604	765	9
148.36	117.407	9
15.6662	361.891	9
92.8604	502.272	9
487.315	198.377	9
400.889	608.103	9
631.377	275.354	9
200.14	606.148	9
595.041	213.177	9
383.1	153.418	9
752.593	187.716	9
459.367	742.264	9
691.456	181.752	9
504.708	310.651	9
296.367	151.46	9
150.192	266.835	9
59.5872	340.126	9
412.093	66.9475	9
608.16	510.677	9
589.108	339.99	9
660.306	201.822	9
180.673	520.874	9
508.292	389.615	9
363.884	328.214	9
591.502	750.595	9
454.512	622.142	9
199.299	129.153	9
563.726	122.232	9
332.846	260.984	9
445.951	646.634	9
417.084	595.571	9
120.498	477.037	9
167.65	538.236	9
495.846	759.97	9
255.243	368.269	9
322.315	123.908	9
537.652	496.656	9
602.344	247.13	9
112.846	159.508	9
585.232	684.641	9
168.179	221.494	9
516.86	373.284	9
340.992	297.283	9
505.865	685.011	9
585.295	197.779	9
551.728	182.776	9
35.5653	677.027	9
656.537	128.107	9
432.066	418.925	9
141.225	661.245	9
765.273	475.867	9
751.668	540.297	9
166.175	613.091	9
17.2744	282.197	9
23.0162	577.785	9
160.509	171.477	9
26.5882	694.286	9
549.576	347.818	9
209.383	319.062	9
243.772	18.2603	9
491.244	63.4615	9
224.129	513.488	9
722.784	55.9942	9
624.813	412.988	9
516.49	26.5487	9
274.109	498.6	9
479.752	278.8	9
251.298	688.099	9
130.416	231.09	9
141.907	135.792	9
47.7403	405.147	9
331.744	65.8205	9
276.637	117.817	9
431.482	518.974	9
357.594	685.857	9
510.122	70.5092	9
702.483	706.941	9
546.47	709.645	9
40.2207	448.885	9
363.515	512.083	9
406.159	637.789	9
243.893	163.168	9
161.767	520.621	9
50.7762	299.914	9
724.151	154.646	9
432.43	765.696	9
513.817	764.824	9
55.0465	36.7096	9
100.452	475.824	9
541.003	478.111	9
373.172	278.08	9
534.849	334.301	9
266.682	383.627	9
231.954	267.484	9
758.821	571.138	9
11.1584	477.322	9
451.025	256.043	9
584.525	584.54	9
749.643	629.87	9
128.555	701.463	9
56.0305	585.898	9
675.372	600.768	9
537.624	728.904	9
646.247	657.424	9
418.716	406.579	9
346.304	9.02123	9
726.991	135.077	9
363.878	215.839	9
480.846	594.084	9
471.916	459.346	9
404.581	474.901	9
111.131	56.4266	9
711.813	723.67	9
669.119	687.265	9
600.382	12.0288	9
581.466	666.822	9
583.418	512.456	9
496.283	374.2	9
503.025	408.64	9
277.761	146.246	9
50.0432	603.198	9
153.919	14.1812	9
765.924	504.013	9
233.374	460.598	9
291.908	724.792	9
193.546	718.529	9
370.12	304.932	9
751.475	344.358	9
278.577	662.288	9
270.23	25.4351	9
669.808	27.2297	9
708.515	450.677	9
570.203	471.088	9
34.1133	293.074	9
84.8022	292.111	9
427.02	154.099	9
148.454	555.534	9
172.355	156.512	9
291.863	437.256	9
618.187	602.772	9
348.439	29.157	9
494.71	699.136	9
350.957	526.301	9
268.991	595.208	9
415.823	509.797	9
674.355	238.979	9
573.018	641.632	9
682.667	334.07	9
321.394	729.259	9
667.096	413.639	9
302.295	311.119	9
530.542	385.329	9
129.708	761.248	9
558.445	393.719	9
431.727	390.352	9
217.338	742.932	9
392.51	731.416	9
690.251	755.428	9
528.355	211.67	9
554.177	105.249	9
695.461	438.195	9
357.815	488.322	9
286.417	297.935	9
119.452	598.363	9
245.261	745.417	9
239.343	493.048	9
280.038	10.0749	9
90.6799	390.36	9
759.703	655.581	9
749.051	467.803	9
261.884	194.74	9
370.542	698.442	9
170.182	365.845	9
632.83	639.406	9
541.884	446.202	9
718.068	491.219	9
68.9334	358.683	9
214.123	384.14	9
590.451	286.551	9
200.628	58.7774	9
322.077	436.422	9
