0,0,0.669501
2,0.0180938,0.681531
4,0.035574,0.690814
6,0.058436,0.656689
8,0.0771192,0.650543
10,0.0789399,0.69879
12,0.116095,0.655905
13.9535,0.134371,0.651197
16,0.155984,0.645706
17.9487,0.179241,0.656821
20,0.130748,0.708989
21.9512,0.212282,0.65499
24,0.23031,0.674603
26.087,0.255814,0.661528
28,0.272054,0.666627
30,0.288512,0.654728
32,0.305955,0.648844
34.1463,0.327915,0.659305
36,0.350774,0.668981
38.0952,0.364323,0.668589
40,0.379095,0.667674
42.1053,0.408602,0.669112
44,0.423959,0.66872
46.1538,0.447485,0.672904
47.8261,0.462741,0.661136
50,0.239232,0.737232
52.1739,0.489933,0.66179
53.8462,0.51952,0.668066
56.25,0.537513,0.667805
57.8947,0.553388,0.684542
60,0.555438,0.665059
61.9048,0.577007,0.668851
64.2857,0.618829,0.672904
65.7143,0.608597,0.667936
68.1818,0.646919,0.67552
70,0.655758,0.666889
72.2222,0.670762,0.66872
73.6842,0.699752,0.689772
76.1905,0.714099,0.66532
77.7778,0.684478,0.653029
80,0.753004,0.682188
81.8182,0.728246,0.655644
84.2105,0.774862,0.67382
85.7143,0.791086,0.68075
88.2353,0.802292,0.668459
90,0.828488,0.678919
91.6667,0.85994,0.678658
93.75,0.880435,0.67212
95.6522,0.888712,0.661005
97.561,0.921725,0.68075
100,0.944895,0.686111
