32.9608,26.7041,1
23.0656,25.136,1
28.1128,33.9183,1
7.04632,13.2979,1
8.96638,19.9631,1
34.3045,22.6244,1
23.9765,16.8026,0.7
3.13218,16.2777,0.7
5.99625,35.2765,0.7
17.1463,2.2902,0.7
19.6638,13.9281,0.7
37.9425,4.04266,0.7
17.5454,31.6489,0.7
21.3261,20.8369,0.7
37.7758,17.2116,0.7
16.5373,28.5774,0.7
6.94456,5.90346,0.7
15.159,33.2353,0.7
0.740679,21.0103,0.7
9.0745,10.7209,0.7
0.7504,2.07442,0.7
29.356,29.4094,0.7
21.6443,34.1108,0.7
3.64066,28.1577,0.7
27.213,26.8783,0.7
27.8946,10.5785,0.7
36.1388,29.2937,0.7
12.2677,15.1826,0.7
22.25,35.4201,0.7
37.7934,18.8514,0.7
10.5787,16.0258,0.7
9.35096,15.3146,0.7
24.8498,22.4859,0.7
10.7334,25.0671,0.7
5.25992,18.5188,0.7
34.7188,10.2427,0.7
20.3194,26.8551,0.7
36.5117,3.37181,0.7
22.2343,1.21591,0.7
31.4429,10.4283,0.7
26.5633,22.0627,1
24.5514,26.8416,1
9.98062,35.1435,1
2.85704,34.0205,1
31.1327,1.12398,1
15.7894,3.52845,1
20.1168,24.8519,1
25.0929,5.30422,0.7
8.90738,33.4124,0.7
31.3518,13.5281,0.7
17.7458,24.9766,0.7
23.0625,2.44322,0.7
11.1876,19.9614,0.7
7.25824,35.9485,0.7
25.6895,38.0125,0.7
8.75574,13.7223,0.7
21.8393,32.261,0.7
0.711725,36.465,0.7
26.4048,2.77257,0.7
32.152,25.1429,0.7
5.94327,11.7695,0.7
31.0691,26.1932,0.7
33.7654,19.4793,0.7
30.2171,5.4789,0.7
14.6423,20.1442,0.7
20.6416,35.0851,0.7
8.42479,6.25885,0.7
35.1142,24.7363,0.7
27.9721,3.63079,0.7
19.7144,16.4662,0.7
2.55638,29.0485,0.7
30.3171,28.2888,0.7
20.493,31.3762,0.7
20.8488,13.0869,0.7
36.5097,18.0284,0.7
34.1025,1.49399,0.7
28.1972,30.2328,0.7
27.2515,24.2664,0.7
7.18892,16.264,0.7
28.5848,27.5221,0.7
1.92828,12.9098,0.7
18.7788,7.1921,1
20.0445,18.1615,1
29.1842,9.39199,1
18.3271,9.53844,1
26.0141,25.4351,1
2.70646,18.3654,1
11.9566,21.7106,1
7.68094,37.6032,0.7
37.104,6.61312,0.7
17.4288,35.106,0.7
11.5476,7.89553,0.7
23.7478,37.8629,0.7
33.7124,33.3318,0.7
15.1077,22.2446,0.7
18.5373,14.8931,0.7
32.7102,2.2215,0.7
26.8483,13.4271,0.7
16.2315,23.0904,0.7
22.1792,3.55328,0.7
34.3729,12.0631,0.7
26.6384,36.9653,0.7
29.0251,4.5809,0.7
20.1785,3.4239,0.7
1.78782,16.8625,0.7
10.3577,18.7327,0.7
12.2011,18.9077,0.7
30.2773,36.1734,0.7
18.8766,20.8809,0.7
30.1806,34.4465,0.7
5.30642,7.28029,0.7
12.153,2.0775,0.7
9.13027,3.27853,0.7
14.5196,27.7994,0.7
24.0503,1.25917,0.7
29.4338,19.7297,0.7
13.0783,17.7676,0.7
14.5592,4.74959,0.7
19.91,1.81581,0.7
8.29054,23.1667,0.7
16.6899,17.2879,0.7
5.03999,30.5536,0.7
1.0766,29.9495,1
26.8018,18.2726,1
14.8053,17.2074,1
15.8741,18.9051,1
24.3401,32.556,1
21.166,36.7749,1
35.1007,34.4532,1
25.3315,19.1903,0.7
36.0596,14.2684,0.7
4.23588,11.1567,0.7
33.4035,24.1022,0.7
17.612,18.3654,0.7
24.8197,28.6855,0.7
1.21151,3.3996,0.7
7.79998,4.49892,0.7
35.096,6.93864,0.7
37.3654,26.4034,0.7
26.9625,11.6874,0.7
2.30685,9.13867,0.7
33.0679,29.7197,0.7
38.0043,10.0128,0.7
28.9982,35.4678,0.7
9.81432,12.7086,0.7
16.8304,4.9119,0.7
29.7383,26.6596,0.7
16.7096,25.9999,0.7
10.5849,33.1302,0.7
4.32586,35.5086,0.7
22.9993,6.91317,0.7
1.10746,28.1721,0.7
8.79251,36.4384,0.7
37.4444,8.69825,0.7
21.6029,27.7311,0.7
22.6847,26.8413,0.7
36.5651,16.2771,0.7
14.9342,35.2452,0.7
24.99,2.48195,0.7
32.2504,36.3833,0.7
15.2658,11.9481,0.7
4.34034,6.08596,0.7
36.4412,25.3157,0.7
34.0323,8.36556,1
18.2877,0.998267,1
4.65921,2.92387,1
5.58767,4.72406,1
32.3378,15.6773,1
3.77062,32.189,1
28.36,25.5997,1
20.6105,11.3155,0.7
8.53363,16.7621,0.7
26.0671,27.7206,0.7
13.3222,16.2193,0.7
27.4312,6.98487,0.7
15.5613,5.74548,0.7
17.1312,20.0744,0.7
14.5002,15.3862,0.7
5.28056,10.0707,0.7
23.5889,23.3905,0.7
10.2716,26.8305,0.7
26.708,15.4005,0.7
33.4988,20.8658,0.7
34.3215,37.3024,0.7
12.4556,24.9548,0.7
22.3561,38.0358,0.7
38.0376,32.876,0.7
15.7525,27.0611,0.7
19.7382,29.9035,0.7
0.724623,8.953,0.7
36.1844,21.228,0.7
17.6819,16.1164,0.7
2.47409,31.0246,0.7
32.8202,5.21332,0.7
4.86982,16.1739,0.7
27.8167,16.9106,0.7
5.8665,17.1792,0.7
31.3237,2.8331,0.7
0.963664,31.926,0.7
37.5949,14.4273,0.7
13.1038,20.1509,0.7
12.5411,13.2744,0.7
15.2715,29.2392,0.7
0.83237,33.6227,0.7
20.6652,6.20137,1
6.74744,19.512,1
24.4358,20.6408,1
34.2063,28.3554,1
15.2725,31.289,1
31.0967,23.659,1
7.14438,24.5551,1
0.761821,15.5029,0.7
1.38756,34.9762,0.7
15.3167,1.84595,0.7
26.0087,16.7365,0.7
14.1924,2.81265,0.7
3.94452,29.6687,0.7
18.5359,17.2955,0.7
20.2274,19.8736,0.7
11.4042,5.02181,0.7
26.1616,20.3533,0.7
19.9745,10.0101,0.7
2.71105,20.3444,0.7
37.93,24.7494,0.7
11.0907,31.1153,0.7
8.04306,21.462,0.7
13.3016,8.11182,0.7
37.961,15.8011,0.7
3.99639,19.5837,0.7
18.7747,30.9495,0.7
38.0582,34.462,0.7
35.3748,0.777143,0.7
25.5813,14.4166,0.7
17.2691,8.13973,0.7
36.7558,32.2423,0.7
10.9034,23.5793,0.7
13.8897,32.5483,0.7
32.5228,18.7636,0.7
9.7201,31.9552,0.7
3.64995,25.0313,0.7
21.8081,10.4942,0.7
5.30326,38.023,0.7
19.2733,4.80359,0.7
15.0458,25.7874,0.7
23.0276,36.6432,0.7
14.5574,24.0512,1
33.1407,13.3568,1
23.3145,18.5566,1
26.9519,5.09039,1
26.2978,29.7331,1
37.1133,1.04335,1
10.7866,14.2888,1
30.2791,3.85893,0.7
33.7227,6.48647,0.7
35.6738,37.9539,0.7
29.7116,22.5412,0.7
9.16845,37.9811,0.7
21.2685,30.1683,0.7
8.49655,0.755888,0.7
12.7904,33.4223,0.7
37.5467,30.9632,0.7
14.0606,30.0739,0.7
9.67719,1.90912,0.7
12.7681,37.9719,0.7
7.0669,0.905484,0.7
25.5352,3.92059,0.7
0.72367,37.9512,0.7
16.1978,34.2807,0.7
3.11807,13.7896,0.7
1.69525,0.874515,0.7
11.5018,34.2588,0.7
24.6086,24.4009,0.7
32.6842,9.70362,0.7
16.943,38.0317,0.7
7.8127,32.4752,0.7
31.4606,6.32474,0.7
26.0211,7.15656,0.7
35.3774,36.2646,0.7
7.91238,9.61854,0.7
33.4172,10.9299,0.7
7.03535,22.4754,0.7
16.5549,10.9684,0.7
19.6673,34.0696,0.7
2.72296,27.0039,0.7
9.69685,5.5221,0.7
27.5377,19.8109,0.7
36.8888,12.7598,1
6.04574,32.1532,1
21.7189,23.536,1
31.5217,30.4713,1
18.624,23.4649,1
35.2879,5.16982,1
26.392,32.8249,1
2.14866,37.6763,0.7
2.13199,36.2408,0.7
8.40558,12.141,0.7
19.3735,28.2878,0.7
18.8436,2.7893,0.7
21.4728,25.9704,0.7
27.1594,31.2666,0.7
28.9892,16.0623,0.7
13.4318,28.7632,0.7
30.4476,21.1851,0.7
18.9326,11.1598,0.7
6.2065,15.2053,0.7
4.32825,26.9008,0.7
38.0077,5.44303,0.7
29.5949,31.3013,0.7
35.0351,32.3143,0.7
28.0375,36.497,0.7
29.2399,37.5841,0.7
10.4433,11.3952,0.7
25.4276,31.2165,0.7
13.8995,10.2944,0.7
11.1417,3.10069,0.7
3.19292,3.84935,0.7
17.0108,14.8,0.7
35.5966,9.04545,0.7
37.5002,20.2919,0.7
22.4848,8.46726,0.7
34.7464,30.0863,0.7
33.6229,35.8277,0.7
29.1425,23.9979,0.7
24.5014,30.0733,0.7
15.6375,14.297,0.7
24.5484,6.83662,0.7
12.7516,34.9598,0.7
12.738,3.92244,1
22.9848,30.9685,1
10.9208,37.5549,1
30.3115,14.9653,1
6.35654,8.6486,1
29.2197,2.47225,1
18.0222,33.4743,1
21.277,2.41791,0.7
0.752765,17.8851,0.7
30.8367,32.2681,0.7
13.7058,21.5127,0.7
12.6526,0.751468,0.7
8.55524,31.1447,0.7
18.2114,37.3783,0.7
37.8599,29.5812,0.7
30.8089,16.797,0.7
35.2908,15.6276,0.7
6.69366,10.3889,0.7
14.2729,37.2734,0.7
25.0133,17.7595,0.7
7.39983,17.7263,0.7
23.4061,28.2128,0.7
10.9609,6.43447,0.7
28.5576,12.0849,0.7
22.5178,20.0899,0.7
6.05281,36.7659,0.7
3.73609,21.4058,0.7
0.863599,13.9683,0.7
15.9884,15.8152,0.7
11.7554,17.0365,0.7
10.2124,4.18478,0.7
31.4726,4.60908,0.7
16.5942,0.745522,0.7
14.0117,34.1458,0.7
37.8418,2.63213,0.7
12.5463,6.83541,0.7
19.5181,37.988,0.7
32.6485,34.3983,0.7
4.59268,23.9593,0.7
7.4193,27.9836,0.7
3.93599,15.0329,0.7
25.8062,10.4127,1
1.97918,25.3943,1
23.2828,15.2306,1
3.78009,37.1691,1
30.5042,11.9755,1
2.96778,23.2902,1
17.4246,21.7863,1
27.0769,35.3494,0.7
13.7336,26.603,0.7
35.9067,31.017,0.7
33.6735,17.9249,0.7
31.6282,27.79,0.7
11.7865,36.0691,0.7
9.30875,24.7023,0.7
20.5153,15.2377,0.7
1.06275,7.58414,0.7
25.5478,0.697232,0.7
35.6849,11.5297,0.7
13.9544,1.32231,0.7
11.2467,12.6033,0.7
16.4161,13.1013,0.7
36.8975,35.3971,0.7
34.5752,26.0476,0.7
29.4098,13.2985,0.7
10.3208,28.5332,0.7
6.82478,3.44883,0.7
8.26218,34.9231,0.7
30.1509,25.112,0.7
28.7651,0.760749,0.7
7.85276,14.853,0.7
16.28,9.53936,0.7
21.9739,4.99951,0.7
10.3501,21.0828,0.7
16.1961,24.6671,0.7
22.1695,29.0726,0.7
38.0351,38.0308,0.7
7.06351,34.1669,0.7
34.0372,2.94342,0.7
20.6867,28.817,0.7
16.4212,32.5528,0.7
15.9209,20.8468,0.7
35.952,27.376,1
17.8257,27.4259,1
10.6704,9.45473,1
30.8299,18.539,1
23.7553,9.61064,1
27.2289,8.85706,1
16.2708,36.4336,1
31.4062,33.5898,0.7
21.8644,11.9781,0.7
25.7507,23.5741,0.7
11.8833,29.9278,0.7
18.0579,5.63867,0.7
32.5364,3.66935,0.7
36.5378,10.1355,0.7
34.8468,13.5361,0.7
32.4277,32.4699,0.7
0.739088,12.0714,0.7
23.0319,11.181,0.7
21.3947,16.5446,0.7
32.5514,7.38729,0.7
28.4574,18.6687,0.7
13.8077,6.21423,0.7
16.5811,6.80998,0.7
2.25915,4.9341,0.7
18.8828,26.093,0.7
29.6516,33.1011,0.7
17.6289,12.0581,0.7
1.17067,10.3357,0.7
13.2171,36.2857,0.7
21.1721,9.22831,0.7
14.5864,13.232,0.7
5.20147,13.9678,0.7
22.9564,33.5813,0.7
25.1652,8.26673,0.7
9.86176,17.3478,0.7
10.9454,0.886749,0.7
0.699663,26.6231,0.7
5.02253,20.5366,0.7
36.2671,7.78605,0.7
24.9698,15.7195,0.7
34.0704,16.5657,0.7
12.1473,10.9448,1
28.204,14.5415,1
23.8412,4.08345,1
14.9603,7.49063,1
11.9261,27.7507,1
22.8365,21.8504,1
4.21036,8.66866,1
12.8974,31.1542,0.7
12.9908,23.1086,0.7
10.029,30.0685,0.7
24.3743,11.8066,0.7
20.6746,33.0418,0.7
29.5105,17.4405,0.7
1.27473,19.6764,0.7
38.0214,36.284,0.7
32.1802,11.6358,0.7
8.25479,26.1765,0.7
25.7497,35.8195,0.7
27.5238,1.86374,0.7
6.13916,1.99284,0.7
27.5967,28.5525,0.7
25.6707,34.3756,0.7
32.8795,0.72122,0.7
25.6334,12.6337,0.7
24.6133,36.7136,0.7
4.29156,12.8071,0.7
9.02653,27.6459,0.7
7.96917,2.3698,0.7
7.3862,7.26959,0.7
17.9398,3.91225,0.7
4.18173,17.4809,0.7
13.5809,12.1829,0.7
2.35286,2.21167,0.7
7.10224,30.6845,0.7
2.85721,11.7553,0.7
36.7662,33.7967,0.7
0.844,23.9765,0.7
27.7267,37.9279,0.7
19.6027,12.4263,0.7
14.8383,9.20535,0.7
14.0179,18.8468,0.7
20.1693,22.144,1
5.37965,25.5033,1
23.2247,13.2022,1
31.2555,8.71236,1
19.0861,35.8458,1
24.0166,34.9975,1
8.37107,29.449,1
36.1961,19.5331,0.7
20.8977,0.765971,0.7
34.966,18.5138,0.7
32.8176,37.927,0.7
1.45536,22.2338,0.7
38.0411,28.03,0.7
37.9682,11.4255,0.7
33.9176,14.9262,0.7
32.1238,17.4036,0.7
35.5419,2.19024,0.7
5.78262,23.1804,0.7
15.5131,38.0182,0.7
31.4566,35.1353,0.7
35.4143,17.0839,0.7
28.4319,5.92803,0.7
6.46005,26.8603,0.7
28.3355,32.2044,0.7
28.0384,22.9944,0.7
9.36731,22.2698,0.7
21.7964,14.238,0.7
