3.22295,23.2433,1
6.44723,37.7373,1
20.2238,30.4286,1.1
7.60038,30.6422,1.1
27.8247,4.55962,1.1
26.4238,15.487,1.1
14.2799,33.2614,1.1
26.3789,2.69057,1.1
31.3868,7.82545,1.1
30.0345,26.8102,1.1
2.9154,9.05197,1.1
20.5606,21.1173,1.1
11.4232,8.99789,1.1
14.1527,18.6711,1.1
17.5647,36.2775,1.1
18.8251,19.7056,1.1
22.7486,21.5089,1.1
18.7776,4.39189,1.1
16.4551,32.657,1.1
36.9201,4.06468,1.1
33.3452,20.8685,1.1
20.8056,9.12024,1.1
18.8945,13.8308,1.1
10.9217,12.5341,1.1
19.775,35.0445,1
6.42182,17.5663,1
1.01519,20.0868,1
5.92863,12.1454,1.1
28.9476,15.7851,1.1
26.1224,5.92628,1.1
14.2599,9.37573,1.1
28.3384,37.6382,1.1
29.3719,8.93216,1.1
2.66558,12.458,1.1
37.5759,37.4539,1.1
15.9204,28.944,1.1
23.2844,37.3418,1.1
37.5976,2.10543,1.1
8.89321,8.64624,1.1
15.775,26.6869,1.1
1.12538,16.6507,1.1
6.4065,1.51608,1.1
5.46134,8.89385,1.1
12.4487,32.0589,1.1
24.7382,4.18977,1.1
1.25474,1.08982,1.1
7.67335,27.9057,1.1
33.6285,1.14162,1.1
36.0657,35.7333,1.1
11.0765,30.4661,1
37.7345,28.5206,1
22.9878,18.9057,1
28.9512,19.3845,1.1
24.9868,31.3107,1.1
25.5823,37.5518,1.1
20.0602,27.103,1.1
17.9289,26.2024,1.1
32.5406,23.2105,1.1
35.1637,2.71159,1.1
19.9264,24.8884,1.1
7.86843,15.9783,1.1
27.4736,17.4304,1.1
9.47508,23.632,1.1
20.5889,3.09322,1.1
21.1831,33.1364,1.1
35.51,16.9075,1.1
20.647,18.463,1.1
1.09832,14.0056,1.1
1.47257,22.1255,1.1
4.16078,27.6669,1.1
23.7553,24.4261,1.1
16.1646,4.25181,1.1
13.0289,7.50278,1.1
26.2765,12.5293,1.1
12.014,5.47138,1
36.0825,14.2581,1
26.5281,24.4033,1
34.4332,34.2436,1.1
12.4417,17.1642,1.1
35.2505,29.1714,1.1
