65.8689	459.77	20
190.566	241.848	20
224.579	72.3339	20
217.605	158.828	20
133.947	403.272	20
619.894	534.345	20
574.045	437.523	20
586.257	398.618	20
310.43	720.29	20
416.886	22.619	20
680.742	588.302	20
515.928	649.352	20
444.577	754.405	20
252.99	249.598	20
546.926	384.229	20
358.31	578.236	20
127.74	519.135	20
71.0938	361.803	20
594.958	309.505	20
462.07	650.853	20
641.06	383.522	20
426.61	522.418	20
19.9639	229.995	20
124.05	299.45	20
210.014	611.709	20
326.083	144.738	20
395.776	166.919	20
20.6903	83.0373	20
85.4735	287.696	20
314.153	617.629	20
714.961	610.117	20
453.993	50.2708	20
319.105	567.118	20
340.644	243.47	20
76.6311	20.299	20
62.5156	706.37	20
435.095	439.826	20
455.335	475.456	20
711.876	557.871	20
63.2191	148.977	20
444.541	373.852	20
189.682	118.572	20
543.837	289.304	20
267.33	553.705	20
589.828	506.597	20
492.893	489.844	20
320.484	206.557	20
489.696	618.883	20
737.938	144.259	20
20.8477	21.1416	20
169.347	80.9148	20
755.036	684.362	20
533.257	444.942	20
347.044	408.856	20
286.751	348.786	20
566.103	702.608	20
753.11	63.7345	20
23.9639	464.186	20
347.136	293.544	20
267.217	202.948	20
713.618	753.776	20
674.116	195.536	20
230.669	433.064	20
92.7691	111.38	20
468.341	135.435	20
149.508	614.872	20
148.711	122.38	20
489.859	732.483	20
477.168	85.2573	20
437.459	97.4393	20
434.51	268.126	20
754.441	371.748	20
352.78	634.064	20
117.49	642.292	20
120.003	360.415	20
87.6754	68.837	20
333.892	753.821	20
321.626	443.999	20
344.095	356.732	20
567.904	166.286	20
488.64	684.803	20
754.074	737.126	20
21.1565	505.973	20
681.206	529.738	20
562.486	338.276	20
610.777	242.559	20
529.134	508.81	20
594.16	134.801	20
453.292	705.753	20
24.4114	626.109	20
269.041	80.5258	20
749.258	576.834	20
44.3008	263.751	20
286.965	420.593	20
698.578	134.356	20
507.891	409.744	20
35.7428	546.947	20
338.18	105.74	20
178.047	359.812	20
644.434	22.4934	20
559.807	476.316	20
266.704	456.653	20
225.948	22.4488	20
609.358	753.025	20
754.358	622.219	20
626.413	282.848	20
713.895	506.508	20
21.1174	703.722	20
48.7646	326.204	20
381.067	688.269	20
424.797	200.795	20
376.689	503.387	20
611.472	48.1534	20
631.982	120.615	20
350.014	538.221	20
173.662	201.752	20
213.126	382.029	20
614.662	471.123	20
406.532	470.337	20
316.198	321.639	20
312.273	272.811	20
533.64	191.824	20
70.7394	578.586	20
124.96	86.3825	20
227.349	483.736	20
21.0911	584.57	20
703.098	441.153	20
389.831	544.318	20
407.493	237.583	20
655.881	754.58	20
708.449	33.4991	20
170.231	159.91	20
412.732	64.2858	20
536.982	20.8881	20
472.772	282.379	20
356.735	49.2756	20
543.807	240.883	20
212.55	557.139	20
27.681	362.356	20
663.165	242.02	20
174.242	754.326	20
133.14	748.527	20
357.25	465.425	20
580.681	21.1743	20
649.466	450.976	20
746.075	531.621	20
378.307	208.6	20
712.875	90.627	20
197.313	519.227	20
97.152	728.351	20
69.7377	524.639	20
686.657	641.451	20
754.896	181.98	20
390.35	754.624	20
471.101	337.449	20
163.189	497.667	20
235.232	312.419	20
609.383	632.475	20
705.425	308.352	20
607.262	703.713	20
713.197	696.114	20
467.685	410.209	20
51.7758	421.486	20
507.089	261.79	20
260.063	625.929	20
187.687	308.454	20
305.383	59.0721	20
160.91	271.533	20
241.341	521.92	20
258.653	666.918	20
131.234	472.546	20
490.604	373.111	20
751.512	274.141	20
298	681.674	20
636.449	210.288	20
557.228	637.047	20
78.8853	242.019	20
297.08	173.725	20
637.279	79.7125	20
367.342	137.883	20
681.614	476.682	20
371.903	326.632	20
561.311	537.25	20
503.252	52.461	20
319.776	19.9931	20
747.106	444.298	20
414.817	404.499	20
148.306	332.103	20
678.031	407.936	20
300.57	530.164	20
566.215	59.3232	20
423.165	568.294	20
393.125	600.864	20
706.165	251.556	20
679.498	366.474	20
283.449	591.788	20
64.2779	753.262	20
107.016	602.85	20
453.342	595.998	20
670.491	104.084	20
