722.172	687.068	15
196.228	722.042	15
212.622	542.134	15
729.872	655.865	15
183.863	664.76	15
240.898	680.72	15
230.445	404.147	15
519.761	757.992	15
670.649	47.4452	15
588.908	54.1098	15
515.883	678.256	15
621.984	499.579	15
710.781	559.225	15
391.063	657.476	15
179.315	364.82	15
139.492	77.6646	15
308.374	263.207	15
43.8502	514.586	15
112.617	61.0647	15
405.139	236.049	15
699.49	663.693	15
151.306	134.755	15
231.259	630.849	15
128.657	155.601	15
716.169	735.115	15
267.322	453.349	15
606.622	16.4507	15
120.535	569.365	15
688.254	461.94	15
435.066	71.8514	15
70.1236	562.181	15
163.515	393.792	15
52.6141	267.425	15
128.237	114.377	15
234.894	506.134	15
338.971	170.591	15
340.12	474.274	15
245.431	593.053	15
324.355	419.808	15
740.437	287.33	15
293.401	210.985	15
653.64	188.877	15
283.273	741.679	15
705.512	195.811	15
501.738	396.213	15
209.536	602.984	15
124.741	392.376	15
211.719	207.705	15
600.505	309.69	15
342.248	81.9848	15
706.063	633.339	15
248.574	295.356	15
331.817	553.164	15
41.2221	584.555	15
156.625	104.363	15
19.1451	495.248	15
216.39	659.012	15
677.439	570.902	15
695.907	596.666	15
727.536	315.435	15
240.738	198.102	15
106.716	367.331	15
568.418	301.76	15
565.481	360.867	15
546.658	62.5604	15
513.479	510.717	15
737.752	714.055	15
759.981	264.531	15
471.787	73.0879	15
107.049	608.935	15
81.2748	195.975	15
306.046	393.786	15
75.1962	142.724	15
107.844	728.388	15
735.671	137.543	15
247.277	159.651	15
247.672	430.101	15
556.689	110.899	15
669.746	327.698	15
445.53	483.506	15
478.019	116.632	15
202.314	344.089	15
107.853	240.266	15
583.342	507.671	15
263.964	617.52	15
448.598	362.862	15
16.2167	661.08	15
655.497	75.9034	15
50.9261	37.7746	15
15.1144	47.1195	15
104.467	277.394	15
210.169	304.028	15
640.395	48.7146	15
434.776	558.852	15
361.829	15.0108	15
215.668	758.86	15
192.505	454.475	15
283.31	245.785	15
614.375	124.328	15
62.4355	90.5847	15
40.4196	439.691	15
411.902	99.7585	15
351.798	362.784	15
129.824	447.548	15
358.188	142.218	15
447.211	443.381	15
442.956	699.715	15
759.2	314.422	15
663.631	382.873	15
37.0444	239.415	15
402.205	278.709	15
175.561	530.147	15
721.477	489.897	15
72.1889	526.88	15
616.151	71.505	15
566.162	681.281	15
536.567	225.212	15
756.113	114.658	15
533.994	139.289	15
487.83	183.647	15
278.937	155.733	15
568.617	638.777	15
83.0037	590.231	15
159.315	693.182	15
187.367	231.01	15
157.491	555.973	15
501.207	365.453	15
336.264	389.688	15
114.291	477.793	15
