34.8814,5.28948,0.75
22.2436,32.6981,0.75
21.1171,13.9567,0.75
27.7817,17.4744,0.75
37.2181,9.35518,0.75
31.3357,28.2669,0.75
5.94413,4.59546,0.75
3.39409,32.9632,0.75
21.9361,36.9188,0.75
20.8775,37.9854,0.75
5.18813,36.9807,0.75
9.3567,16.7561,0.75
11.0742,5.92107,0.75
22.9569,0.563632,0.5
14.1353,8.15955,0.5
4.57943,11.0029,0.5
10.8915,26.7688,0.5
4.65379,29.2892,0.5
1.84124,32.5622,0.75
9.47854,36.0182,0.75
3.01773,37.9465,0.75
26.468,8.0097,0.75
9.59438,30.8624,0.75
0.799999,26.5538,0.75
28.6814,20.0871,0.75
27.8679,30.4088,0.75
18.4167,34.2241,0.75
9.71926,29.1612,0.75
0.866906,31.3064,0.75
29.1085,16.6588,0.75
3.11591,34.4932,0.75
27.6988,10.8609,0.75
23.6956,29.1727,0.5
4.98684,24.5211,0.5
24.5961,11.9799,0.5
22.6515,22.4463,0.5
13.3306,9.71186,0.5
31.9922,16.9826,0.75
0.854465,33.8162,0.75
7.42852,28.3583,0.75
14.5751,33.7939,0.75
20.7616,35.3699,0.75
32.2549,29.4562,0.75
25.8171,32.8019,0.75
23.9473,16.7012,0.75
8.77023,22.7567,0.75
11.4531,35.5134,0.75
36.6453,33.6933,0.75
26.6691,3.34454,0.75
20.8248,9.48194,0.75
17.3777,3.19707,0.75
37.0148,30.2722,0.5
10.6098,30.069,0.5
10.9679,10.9079,0.5
24.0399,19.9477,0.5
4.37332,38.1585,0.5
15.6763,20.1518,0.75
36.185,7.9192,0.75
14.5663,21.6341,0.75
0.763094,36.3516,0.75
0.899577,9.21492,0.75
23.3906,12.6434,0.75
6.72621,21.0376,0.75
11.5384,33.7269,0.75
25.4701,29.3405,0.75
6.80353,2.15684,0.75
30.4767,2.75249,0.75
32.9003,5.24012,0.75
31.6956,3.88966,0.75
18.6799,15.8536,0.75
23.3556,19.1494,0.5
17.3505,38.2002,0.5
0.510192,10.826,0.5
3.5887,13.7741,0.5
33.9217,6.18544,0.5
12.7736,34.6712,0.75
14.9423,30.6208,0.75
9.6722,21.5358,0.75
13.7512,20.2676,0.75
17.4162,36.8615,0.75
8.21894,24.8438,0.75
2.40777,0.880358,0.75
32.2952,34.9891,0.75
7.43269,23.5514,0.75
0.750925,22.7483,0.75
0.995154,24.312,0.75
1.63466,15.2956,0.75
22.9738,3.0305,0.75
29.1145,26.3294,0.75
18.7934,21.7622,0.5
32.9072,27.9715,0.5
19.663,8.60702,0.5
21.5383,29.1122,0.5
33.8847,37.2961,0.5
6.58407,12.952,0.75
34.7666,15.5552,0.75
37.9986,35.0111,0.75
19.0982,29.2748,0.75
36.4499,24.7238,0.75
13.0464,33.1719,0.75
10.862,17.1968,0.75
19.0187,13.408,0.75
30.5474,0.762414,0.75
17.7282,20.5635,0.75
32.8898,36.4411,0.75
4.82339,27.3096,0.75
28.0833,21.6413,0.75
33.1267,9.99031,0.75
14.6784,27.1071,0.5
7.59454,22.2846,0.5
0.640826,3.61399,0.5
36.7764,0.506258,0.5
2.66986,14.5104,0.5
29.7758,35.5835,0.75
4.35434,6.65171,0.75
33.6764,14.1291,0.75
22.6961,14.5763,0.75
27.819,15.7216,0.75
19.0742,5.5353,0.75
34.2016,7.84133,0.75
3.08258,3.36567,0.75
34.9167,25.7658,0.75
28.0613,27.5363,0.75
36.7818,2.26101,0.75
16.0824,6.54005,0.75
25.1039,15.7077,0.75
12.1646,19.6454,0.75
18.8623,11.6453,0.5
38.2372,6.65374,0.5
13.8257,4.05392,0.5
13.2365,7.69089,0.5
17.1503,33.5203,0.5
21.3199,6.83117,0.75
9.69808,37.9904,0.75
12.9814,5.60732,0.75
9.0652,12.7367,0.75
9.45733,1.11381,0.75
6.24455,35.868,0.75
28.1987,2.91371,0.75
37.8254,5.47167,0.75
7.64827,19.4056,0.75
22.9839,17.8544,0.75
3.99254,0.91105,0.75
31.1376,7.45558,0.75
9.91844,6.94493,0.75
5.92048,19.4909,0.75
14.5481,25.1423,0.5
14.8326,35.4313,0.5
33.7895,25.0355,0.5
37.1243,7.02356,0.5
30.2783,5.10036,0.5
21.4969,0.796098,0.75
5.9975,22.4155,0.75
36.2218,35.4015,0.75
25.2569,36.9236,0.75
5.31143,30.5602,0.75
20.463,26.2008,0.75
10.5011,25.5105,0.75
25.569,4.37271,0.75
32.8663,33.5615,0.75
11.5264,0.812829,0.75
17.8071,24.8509,0.75
28.653,31.7091,0.75
21.4806,21.861,0.75
19.0437,17.6249,0.75
28.2013,9.1169,0.5
23.279,8.85231,0.5
12.9639,30.2022,0.5
32.0109,10.8002,0.5
27.7971,19.1831,0.5
7.64215,31.1131,0.75
12.1352,27.1018,0.75
20.1206,22.7369,0.75
15.8839,8.12457,0.75
26.7896,9.53261,0.75
6.82281,37.4069,0.75
6.6938,18.1879,0.75
23.7294,37.1592,0.75
14.1615,6.77856,0.75
20.151,32.2372,0.75
24.3165,7.84523,0.75
6.59059,8.085,0.75
19.7653,14.7692,0.75
36.7683,13.2473,0.75
22.522,26.5322,0.5
33.9036,30.9361,0.5
20.2045,6.10948,0.5
21.048,2.04061,0.5
29.9815,37.1154,0.5
10.1692,15.4896,0.75
5.5947,14.0912,0.75
17.826,12.4359,0.75
34.0808,0.753997,0.75
13.196,10.9789,0.75
8.74459,32.1437,0.75
6.29678,31.8224,0.75
3.73665,8.02881,0.75
2.41818,22.917,0.75
25.1595,0.765366,0.75
36.1715,10.5052,0.75
29.8028,28.0061,0.75
2.53756,8.99372,0.75
36.1399,23.2526,0.75
12.3569,23.3708,0.5
23.583,21.7994,0.5
3.91478,28.2669,0.5
38.1985,17.4646,0.5
6.2726,33.3906,0.5
22.387,16.4763,0.75
5.70615,28.5489,0.75
12.143,9.10944,0.75
24.1028,14.0166,0.75
18.7951,23.5892,0.75
37.9319,3.27421,0.75
27.0534,33.9724,0.75
10.4635,12.1623,0.75
26.0044,14.3986,0.75
26.7744,22.4197,0.75
2.45203,36.5019,0.75
13.3216,22.5721,0.75
